time	species	prob	err
Fri Mar 24 16:32:20 AEST 2017	Halobacillus halophilus	0.10462181017116534	0.009926188953650217
Fri Mar 24 16:32:20 AEST 2017	Staphylococcus epidermidis	0.04161006221815716	0.009926188953650224
Fri Mar 24 16:32:20 AEST 2017	Chromobacterium violaceum	0.10545247351517864	0.009926188953650217
Fri Mar 24 16:32:20 AEST 2017	Pseudomonas TKP	0.0563246700263926	0.009926188953650224
Fri Mar 24 16:32:20 AEST 2017	Bacillus subtilis	0.19029880079653616	0.009926188953650189
Fri Mar 24 16:32:20 AEST 2017	Pseudomonas fluorescens	0.10165515537111788	0.009926188953650217
Fri Mar 24 16:32:20 AEST 2017	Micrococcus luteus	0.044695383210206524	0.009926188953650217
Fri Mar 24 16:32:20 AEST 2017	Pseudoalteromonas SM9913	0.07815924935474194	0.009926188953650217
Fri Mar 24 16:32:20 AEST 2017	Enterococcus faecalis	0.07222593975464703	0.00992618895365023
Fri Mar 24 16:32:20 AEST 2017	Escherichia coli	0.2056067395647811	0.009926188953650189
Fri Mar 24 16:32:36 AEST 2017	Halobacillus halophilus	0.10443523492116367	0.009861228124023166
Fri Mar 24 16:32:36 AEST 2017	Staphylococcus epidermidis	0.041854665367665495	0.009861228124023166
Fri Mar 24 16:32:36 AEST 2017	Chromobacterium violaceum	0.10490400323242584	0.009861228124023166
Fri Mar 24 16:32:36 AEST 2017	Pseudomonas TKP	0.056386483016792416	0.009861228124023166
Fri Mar 24 16:32:36 AEST 2017	Bacillus subtilis	0.19021983588213873	0.00986122812402318
Fri Mar 24 16:32:36 AEST 2017	Pseudomonas fluorescens	0.10173981713140627	0.009861228124023166
Fri Mar 24 16:32:36 AEST 2017	Micrococcus luteus	0.04490165939086953	0.009861228124023166
Fri Mar 24 16:32:36 AEST 2017	Pseudoalteromonas SM9913	0.07806701741266725	0.009861228124023166
Fri Mar 24 16:32:36 AEST 2017	Enterococcus faecalis	0.07220741352189028	0.009861228124023166
Fri Mar 24 16:32:36 AEST 2017	Escherichia coli	0.20533761392034333	0.00986122812402318
Fri Mar 24 16:32:52 AEST 2017	Halobacillus halophilus	0.10399222829828146	0.009807798270477938
Fri Mar 24 16:32:52 AEST 2017	Staphylococcus epidermidis	0.04189769632423141	0.009807798270477938
Fri Mar 24 16:32:52 AEST 2017	Chromobacterium violaceum	0.1050348603650099	0.009807798270477938
Fri Mar 24 16:32:52 AEST 2017	Pseudomonas TKP	0.05661039326584401	0.009807798270477931
Fri Mar 24 16:32:52 AEST 2017	Bacillus subtilis	0.1909940818664001	0.009807798270477952
Fri Mar 24 16:32:52 AEST 2017	Pseudomonas fluorescens	0.1026020522093102	0.009807798270477938
Fri Mar 24 16:32:52 AEST 2017	Micrococcus luteus	0.04467804850217395	0.009807798270477938
Fri Mar 24 16:32:52 AEST 2017	Pseudoalteromonas SM9913	0.07769473061524161	0.009807798270477938
Fri Mar 24 16:32:52 AEST 2017	Enterococcus faecalis	0.07213402625935653	0.009807798270477938
Fri Mar 24 16:32:52 AEST 2017	Escherichia coli	0.20501169076352704	0.009807798270477952
Fri Mar 24 16:33:13 AEST 2017	Halobacillus halophilus	0.10352727339025086	0.00974506796256279
Fri Mar 24 16:33:13 AEST 2017	Staphylococcus epidermidis	0.04215088497847941	0.009745067962562776
Fri Mar 24 16:33:13 AEST 2017	Chromobacterium violaceum	0.10513038801294639	0.00974506796256279
Fri Mar 24 16:33:13 AEST 2017	Pseudomonas TKP	0.056349900208068335	0.009745067962562776
Fri Mar 24 16:33:13 AEST 2017	Bacillus subtilis	0.19020997120314448	0.009745067962562776
Fri Mar 24 16:33:13 AEST 2017	Pseudomonas fluorescens	0.10284022426623848	0.009745067962562776
Fri Mar 24 16:33:13 AEST 2017	Micrococcus luteus	0.04455555691252269	0.009745067962562776
Fri Mar 24 16:33:13 AEST 2017	Pseudoalteromonas SM9913	0.07844998036379947	0.009745067962562776
Fri Mar 24 16:33:13 AEST 2017	Enterococcus faecalis	0.07215203006035278	0.00974506796256279
Fri Mar 24 16:33:13 AEST 2017	Escherichia coli	0.20463800280740418	0.009745067962562776
Fri Mar 24 16:33:36 AEST 2017	Halobacillus halophilus	0.10327178018852824	0.009687984782847575
Fri Mar 24 16:33:36 AEST 2017	Staphylococcus epidermidis	0.04216506976643929	0.009687984782847575
Fri Mar 24 16:33:36 AEST 2017	Chromobacterium violaceum	0.1053086705359312	0.009687984782847575
Fri Mar 24 16:33:36 AEST 2017	Pseudomonas TKP	0.056762783922827215	0.009687984782847582
Fri Mar 24 16:33:36 AEST 2017	Bacillus subtilis	0.1901791016777214	0.009687984782847575
Fri Mar 24 16:33:36 AEST 2017	Pseudomonas fluorescens	0.10293229846396107	0.009687984782847575
Fri Mar 24 16:33:36 AEST 2017	Micrococcus luteus	0.0444282812635537	0.009687984782847575
Fri Mar 24 16:33:36 AEST 2017	Pseudoalteromonas SM9913	0.07815013257055833	0.009687984782847575
Fri Mar 24 16:33:36 AEST 2017	Enterococcus faecalis	0.07260526440262804	0.009687984782847575
Fri Mar 24 16:33:36 AEST 2017	Escherichia coli	0.2047768158341093	0.009687984782847575
Fri Mar 24 16:34:05 AEST 2017	Halobacillus halophilus	0.10286565022359792	0.009636775013749002
Fri Mar 24 16:34:05 AEST 2017	Staphylococcus epidermidis	0.04175764798520955	0.009636775013749002
Fri Mar 24 16:34:05 AEST 2017	Chromobacterium violaceum	0.10532787742001648	0.009636775013748988
Fri Mar 24 16:34:05 AEST 2017	Pseudomonas TKP	0.056978688835797126	0.009636775013749002
Fri Mar 24 16:34:05 AEST 2017	Bacillus subtilis	0.19016279627843843	0.009636775013749016
Fri Mar 24 16:34:05 AEST 2017	Pseudomonas fluorescens	0.10230605313350277	0.009636775013748988
Fri Mar 24 16:34:05 AEST 2017	Micrococcus luteus	0.04455563343568521	0.009636775013749002
Fri Mar 24 16:34:05 AEST 2017	Pseudoalteromonas SM9913	0.07790762000535503	0.009636775013748988
Fri Mar 24 16:34:05 AEST 2017	Enterococcus faecalis	0.07275932677647984	0.009636775013749002
Fri Mar 24 16:34:05 AEST 2017	Escherichia coli	0.205383837129026	0.009636775013749016
Fri Mar 24 16:34:43 AEST 2017	Halobacillus halophilus	0.1026873877617818	0.009576694407806341
Fri Mar 24 16:34:43 AEST 2017	Staphylococcus epidermidis	0.04186686359944629	0.009576694407806341
Fri Mar 24 16:34:43 AEST 2017	Chromobacterium violaceum	0.10556253981309219	0.009576694407806327
Fri Mar 24 16:34:43 AEST 2017	Pseudomonas TKP	0.056906120483223785	0.009576694407806334
Fri Mar 24 16:34:43 AEST 2017	Bacillus subtilis	0.19037952532674918	0.009576694407806341
Fri Mar 24 16:34:43 AEST 2017	Pseudomonas fluorescens	0.10224505667696479	0.009576694407806327
Fri Mar 24 16:34:43 AEST 2017	Micrococcus luteus	0.044742015650756695	0.009576694407806341
Fri Mar 24 16:34:43 AEST 2017	Pseudoalteromonas SM9913	0.07835917809684759	0.009576694407806341
Fri Mar 24 16:34:43 AEST 2017	Enterococcus faecalis	0.07305120507904375	0.009576694407806327
Fri Mar 24 16:34:43 AEST 2017	Escherichia coli	0.2047552855833012	0.009576694407806341
Fri Mar 24 16:34:53 AEST 2017	Halobacillus halophilus	0.10338876770988033	0.009512553322804679
Fri Mar 24 16:34:53 AEST 2017	Staphylococcus epidermidis	0.04215091158063679	0.009512553322804679
Fri Mar 24 16:34:53 AEST 2017	Chromobacterium violaceum	0.1057902522639683	0.009512553322804679
Fri Mar 24 16:34:53 AEST 2017	Pseudomonas TKP	0.05688729407163122	0.009512553322804679
Fri Mar 24 16:34:53 AEST 2017	Bacillus subtilis	0.18995137004586984	0.009512553322804679
Fri Mar 24 16:34:53 AEST 2017	Pseudomonas fluorescens	0.10164223348872542	0.009512553322804679
Fri Mar 24 16:34:53 AEST 2017	Micrococcus luteus	0.04477071291236913	0.009512553322804665
Fri Mar 24 16:34:53 AEST 2017	Pseudoalteromonas SM9913	0.07839149666960088	0.009512553322804679
Fri Mar 24 16:34:53 AEST 2017	Enterococcus faecalis	0.0724969436732031	0.009512553322804679
Fri Mar 24 16:34:53 AEST 2017	Escherichia coli	0.20457859414804208	0.009512553322804679
Fri Mar 24 16:35:05 AEST 2017	Halobacillus halophilus	0.10321999890627487	0.00946324798815
Fri Mar 24 16:35:05 AEST 2017	Staphylococcus epidermidis	0.04229971374749328	0.00946324798815
Fri Mar 24 16:35:05 AEST 2017	Chromobacterium violaceum	0.10592036615622086	0.00946324798815
Fri Mar 24 16:35:05 AEST 2017	Pseudomonas TKP	0.057313755657193	0.009463247988150014
Fri Mar 24 16:35:05 AEST 2017	Bacillus subtilis	0.1898477802845423	0.009463247988149986
Fri Mar 24 16:35:05 AEST 2017	Pseudomonas fluorescens	0.1013837491763116	0.00946324798815
Fri Mar 24 16:35:05 AEST 2017	Micrococcus luteus	0.04532412506743279	0.00946324798815
Fri Mar 24 16:35:05 AEST 2017	Pseudoalteromonas SM9913	0.07794456144678039	0.009463247988150014
Fri Mar 24 16:35:05 AEST 2017	Enterococcus faecalis	0.07221978287689487	0.00946324798815
Fri Mar 24 16:35:05 AEST 2017	Escherichia coli	0.2050778515742377	0.009463247988149986
Fri Mar 24 16:35:35 AEST 2017	Halobacillus halophilus	0.1025843564747984	0.009404721508419922
Fri Mar 24 16:35:35 AEST 2017	Staphylococcus epidermidis	0.04259929937158567	0.009404721508419915
Fri Mar 24 16:35:35 AEST 2017	Chromobacterium violaceum	0.10621334569456573	0.009404721508419922
Fri Mar 24 16:35:35 AEST 2017	Pseudomonas TKP	0.05754219615886287	0.009404721508419922
Fri Mar 24 16:35:35 AEST 2017	Bacillus subtilis	0.18957336277216202	0.009404721508419922
Fri Mar 24 16:35:35 AEST 2017	Pseudomonas fluorescens	0.1015170067042786	0.009404721508419922
Fri Mar 24 16:35:35 AEST 2017	Micrococcus luteus	0.045694613706093096	0.009404721508419922
Fri Mar 24 16:35:35 AEST 2017	Pseudoalteromonas SM9913	0.07739490189053114	0.009404721508419922
Fri Mar 24 16:35:35 AEST 2017	Enterococcus faecalis	0.07184468308382819	0.009404721508419922
Fri Mar 24 16:35:35 AEST 2017	Escherichia coli	0.20504993444469916	0.009404721508419922
Fri Mar 24 16:36:10 AEST 2017	Halobacillus halophilus	0.1024837104531628	0.009350074760725288
Fri Mar 24 16:36:10 AEST 2017	Staphylococcus epidermidis	0.04267989229052173	0.009350074760725295
Fri Mar 24 16:36:10 AEST 2017	Chromobacterium violaceum	0.10659720059133387	0.009350074760725288
Fri Mar 24 16:36:10 AEST 2017	Pseudomonas TKP	0.05734079303938788	0.009350074760725295
Fri Mar 24 16:36:10 AEST 2017	Bacillus subtilis	0.18949984799139716	0.009350074760725302
Fri Mar 24 16:36:10 AEST 2017	Pseudomonas fluorescens	0.102061814028735	0.009350074760725288
Fri Mar 24 16:36:10 AEST 2017	Micrococcus luteus	0.04563316726151634	0.009350074760725288
Fri Mar 24 16:36:10 AEST 2017	Pseudoalteromonas SM9913	0.07748634730581547	0.009350074760725288
Fri Mar 24 16:36:10 AEST 2017	Enterococcus faecalis	0.07179074557604014	0.009350074760725295
Fri Mar 24 16:36:10 AEST 2017	Escherichia coli	0.20500454158911893	0.009350074760725302
Fri Mar 24 16:36:23 AEST 2017	Halobacillus halophilus	0.10228844618203309	0.009301595837637344
Fri Mar 24 16:36:23 AEST 2017	Staphylococcus epidermidis	0.04248882188647892	0.009301595837637344
Fri Mar 24 16:36:23 AEST 2017	Chromobacterium violaceum	0.10646294002465467	0.009301595837637344
Fri Mar 24 16:36:23 AEST 2017	Pseudomonas TKP	0.05741263737385108	0.009301595837637344
Fri Mar 24 16:36:23 AEST 2017	Bacillus subtilis	0.18995281687708632	0.009301595837637372
Fri Mar 24 16:36:23 AEST 2017	Pseudomonas fluorescens	0.10176663445170539	0.009301595837637344
Fri Mar 24 16:36:23 AEST 2017	Micrococcus luteus	0.04551532992237957	0.009301595837637344
Fri Mar 24 16:36:23 AEST 2017	Pseudoalteromonas SM9913	0.07776329485663129	0.009301595837637344
Fri Mar 24 16:36:23 AEST 2017	Enterococcus faecalis	0.07160591643876446	0.009301595837637344
Fri Mar 24 16:36:23 AEST 2017	Escherichia coli	0.20477227001839293	0.009301595837637372
Fri Mar 24 16:36:43 AEST 2017	Halobacillus halophilus	0.1019019590902826	0.009255811600094616
Fri Mar 24 16:36:43 AEST 2017	Staphylococcus epidermidis	0.042719971897553825	0.009255811600094623
Fri Mar 24 16:36:43 AEST 2017	Chromobacterium violaceum	0.10675632802232143	0.009255811600094616
Fri Mar 24 16:36:43 AEST 2017	Pseudomonas TKP	0.057179794248307804	0.009255811600094623
Fri Mar 24 16:36:43 AEST 2017	Bacillus subtilis	0.1902101598752444	0.009255811600094616
Fri Mar 24 16:36:43 AEST 2017	Pseudomonas fluorescens	0.10138553686346996	0.009255811600094616
Fri Mar 24 16:36:43 AEST 2017	Micrococcus luteus	0.045508651922342096	0.009255811600094623
Fri Mar 24 16:36:43 AEST 2017	Pseudoalteromonas SM9913	0.07814653665690108	0.00925581160009463
Fri Mar 24 16:36:43 AEST 2017	Enterococcus faecalis	0.07163961659906179	0.00925581160009463
Fri Mar 24 16:36:43 AEST 2017	Escherichia coli	0.20508312000744847	0.009255811600094616
Fri Mar 24 16:36:53 AEST 2017	Halobacillus halophilus	0.10182096454884636	0.009203789015301986
Fri Mar 24 16:36:53 AEST 2017	Staphylococcus epidermidis	0.042390759300199365	0.009203789015301986
Fri Mar 24 16:36:53 AEST 2017	Chromobacterium violaceum	0.10702876603970718	0.009203789015301986
Fri Mar 24 16:36:53 AEST 2017	Pseudomonas TKP	0.057299367489722496	0.009203789015301993
Fri Mar 24 16:36:53 AEST 2017	Bacillus subtilis	0.1910683861765396	0.009203789015301972
Fri Mar 24 16:36:53 AEST 2017	Pseudomonas fluorescens	0.10090194075634151	0.009203789015301986
Fri Mar 24 16:36:53 AEST 2017	Micrococcus luteus	0.0454541719418822	0.009203789015301986
Fri Mar 24 16:36:53 AEST 2017	Pseudoalteromonas SM9913	0.07864114222677958	0.009203789015301986
Fri Mar 24 16:36:53 AEST 2017	Enterococcus faecalis	0.07118683813201801	0.009203789015301986
Fri Mar 24 16:36:53 AEST 2017	Escherichia coli	0.2042410605357758	0.009203789015301972
Fri Mar 24 16:37:08 AEST 2017	Halobacillus halophilus	0.10162395698207422	0.009153012060396606
Fri Mar 24 16:37:08 AEST 2017	Staphylococcus epidermidis	0.0428063723433678	0.009153012060396606
Fri Mar 24 16:37:08 AEST 2017	Chromobacterium violaceum	0.10667701408161945	0.009153012060396606
Fri Mar 24 16:37:08 AEST 2017	Pseudomonas TKP	0.05746023793204895	0.0091530120603966
Fri Mar 24 16:37:08 AEST 2017	Bacillus subtilis	0.19075988421805198	0.00915301206039662
Fri Mar 24 16:37:08 AEST 2017	Pseudomonas fluorescens	0.10101759013012879	0.009153012060396606
Fri Mar 24 16:37:08 AEST 2017	Micrococcus luteus	0.04563608431911313	0.009153012060396606
Fri Mar 24 16:37:08 AEST 2017	Pseudoalteromonas SM9913	0.07898626117611161	0.009153012060396606
Fri Mar 24 16:37:08 AEST 2017	Enterococcus faecalis	0.07130561438480287	0.009153012060396606
Fri Mar 24 16:37:08 AEST 2017	Escherichia coli	0.20420101610284228	0.00915301206039662
Fri Mar 24 16:37:26 AEST 2017	Halobacillus halophilus	0.10176594608422217	0.00910301125815259
Fri Mar 24 16:37:26 AEST 2017	Staphylococcus epidermidis	0.04278953664799666	0.009103011258152598
Fri Mar 24 16:37:26 AEST 2017	Chromobacterium violaceum	0.10626414680393428	0.009103011258152605
Fri Mar 24 16:37:26 AEST 2017	Pseudomonas TKP	0.05728373896706903	0.009103011258152598
Fri Mar 24 16:37:26 AEST 2017	Bacillus subtilis	0.19023056023856044	0.009103011258152605
Fri Mar 24 16:37:26 AEST 2017	Pseudomonas fluorescens	0.10116618598826055	0.009103011258152605
Fri Mar 24 16:37:26 AEST 2017	Micrococcus luteus	0.04578833712780474	0.009103011258152598
Fri Mar 24 16:37:26 AEST 2017	Pseudoalteromonas SM9913	0.07877514240569358	0.009103011258152605
Fri Mar 24 16:37:26 AEST 2017	Enterococcus faecalis	0.07117818119017978	0.009103011258152598
Fri Mar 24 16:37:26 AEST 2017	Escherichia coli	0.2047247625576328	0.009103011258152605
Fri Mar 24 16:38:40 AEST 2017	Halobacillus halophilus	0.1022411886991878	0.009056897473547279
Fri Mar 24 16:38:40 AEST 2017	Staphylococcus epidermidis	0.04269029345732411	0.009056897473547279
Fri Mar 24 16:38:40 AEST 2017	Chromobacterium violaceum	0.10619805881492625	0.009056897473547279
Fri Mar 24 16:38:40 AEST 2017	Pseudomonas TKP	0.05733071288555638	0.009056897473547272
Fri Mar 24 16:38:40 AEST 2017	Bacillus subtilis	0.1905783140330487	0.009056897473547265
Fri Mar 24 16:38:40 AEST 2017	Pseudomonas fluorescens	0.10075736240578587	0.009056897473547265
Fri Mar 24 16:38:40 AEST 2017	Micrococcus luteus	0.045559024291234484	0.009056897473547279
Fri Mar 24 16:38:40 AEST 2017	Pseudoalteromonas SM9913	0.07909349852211786	0.009056897473547279
Fri Mar 24 16:38:40 AEST 2017	Enterococcus faecalis	0.07147652354932132	0.009056897473547265
Fri Mar 24 16:38:40 AEST 2017	Escherichia coli	0.20452628119102678	0.009056897473547293
Fri Mar 24 16:39:45 AEST 2017	Halobacillus halophilus	0.10196363639756083	0.008994886397560825
Fri Mar 24 16:39:45 AEST 2017	Staphylococcus epidermidis	0.042588636397560824	0.008994886397560818
Fri Mar 24 16:39:45 AEST 2017	Chromobacterium violaceum	0.10616285514756083	0.008994886397560825
Fri Mar 24 16:39:45 AEST 2017	Pseudomonas TKP	0.05743238639756082	0.008994886397560825
Fri Mar 24 16:39:45 AEST 2017	Bacillus subtilis	0.1899519176475608	0.008994886397560797
Fri Mar 24 16:39:45 AEST 2017	Pseudomonas fluorescens	0.10069410514756082	0.008994886397560825
Fri Mar 24 16:39:45 AEST 2017	Micrococcus luteus	0.04590894889756082	0.008994886397560825
Fri Mar 24 16:39:45 AEST 2017	Pseudoalteromonas SM9913	0.07920973014756082	0.008994886397560825
Fri Mar 24 16:39:45 AEST 2017	Enterococcus faecalis	0.07159254264756082	0.008994886397560825
Fri Mar 24 16:39:45 AEST 2017	Escherichia coli	0.20450269889756084	0.008994886397560825
Fri Mar 24 16:40:02 AEST 2017	Halobacillus halophilus	0.10193073200459257	0.008954725812642117
Fri Mar 24 16:40:02 AEST 2017	Staphylococcus epidermidis	0.04281695491480929	0.008954725812642103
Fri Mar 24 16:40:02 AEST 2017	Chromobacterium violaceum	0.10599419949685264	0.008954725812642117
Fri Mar 24 16:40:02 AEST 2017	Pseudomonas TKP	0.05742608804174428	0.00895472581264211
Fri Mar 24 16:40:02 AEST 2017	Bacillus subtilis	0.19035952457425204	0.008954725812642117
Fri Mar 24 16:40:02 AEST 2017	Pseudomonas fluorescens	0.10096323974453066	0.008954725812642117
Fri Mar 24 16:40:02 AEST 2017	Micrococcus luteus	0.04571943169499505	0.00895472581264211
Fri Mar 24 16:40:02 AEST 2017	Pseudoalteromonas SM9913	0.07938816234514985	0.008954725812642117
Fri Mar 24 16:40:02 AEST 2017	Enterococcus faecalis	0.07145472581264212	0.008954725812642117
Fri Mar 24 16:40:02 AEST 2017	Escherichia coli	0.20438816234514984	0.00895472581264209
Fri Mar 24 16:40:37 AEST 2017	Halobacillus halophilus	0.10154811155055596	0.008914717547298945
Fri Mar 24 16:40:37 AEST 2017	Staphylococcus epidermidis	0.04263442249988061	0.008914717547298938
Fri Mar 24 16:40:37 AEST 2017	Chromobacterium violaceum	0.10633784236768404	0.008914717547298945
Fri Mar 24 16:40:37 AEST 2017	Pseudomonas TKP	0.0570994095676074	0.008914717547298938
Fri Mar 24 16:40:37 AEST 2017	Bacillus subtilis	0.19025392628376797	0.008914717547298945
Fri Mar 24 16:40:37 AEST 2017	Pseudomonas fluorescens	0.10087754923615802	0.008914717547298931
Fri Mar 24 16:40:37 AEST 2017	Micrococcus luteus	0.045795644839185135	0.008914717547298945
Fri Mar 24 16:40:37 AEST 2017	Pseudoalteromonas SM9913	0.07932376055908169	0.008914717547298945
Fri Mar 24 16:40:37 AEST 2017	Enterococcus faecalis	0.07089383432093627	0.008914717547298945
Fri Mar 24 16:40:37 AEST 2017	Escherichia coli	0.20519788643320755	0.008914717547298945
Fri Mar 24 16:40:50 AEST 2017	Halobacillus halophilus	0.10110222682893441	0.008873362610317834
Fri Mar 24 16:40:50 AEST 2017	Staphylococcus epidermidis	0.0427475442214764	0.00887336261031784
Fri Mar 24 16:40:50 AEST 2017	Chromobacterium violaceum	0.10689025225829205	0.008873362610317848
Fri Mar 24 16:40:50 AEST 2017	Pseudomonas TKP	0.05745482195181134	0.008873362610317848
Fri Mar 24 16:40:50 AEST 2017	Bacillus subtilis	0.19019986417593127	0.00887336261031782
Fri Mar 24 16:40:50 AEST 2017	Pseudomonas fluorescens	0.10053291285227628	0.008873362610317834
Fri Mar 24 16:40:50 AEST 2017	Micrococcus luteus	0.045688999767543384	0.008873362610317848
Fri Mar 24 16:40:50 AEST 2017	Pseudoalteromonas SM9913	0.07946829571592559	0.008873362610317848
Fri Mar 24 16:40:50 AEST 2017	Enterococcus faecalis	0.07083370040327733	0.008873362610317834
Fri Mar 24 16:40:50 AEST 2017	Escherichia coli	0.20547645588292435	0.008873362610317848
Fri Mar 24 16:41:14 AEST 2017	Halobacillus halophilus	0.10123916179441328	0.008827441283519213
Fri Mar 24 16:41:14 AEST 2017	Staphylococcus epidermidis	0.04263660732409022	0.00882744128351922
Fri Mar 24 16:41:14 AEST 2017	Chromobacterium violaceum	0.10687402280117511	0.008827441283519213
Fri Mar 24 16:41:14 AEST 2017	Pseudomonas TKP	0.05785073204234717	0.00882744128351922
Fri Mar 24 16:41:14 AEST 2017	Bacillus subtilis	0.19008213700102486	0.0088274412835192
Fri Mar 24 16:41:14 AEST 2017	Pseudomonas fluorescens	0.1007695900438498	0.008827441283519227
Fri Mar 24 16:41:14 AEST 2017	Micrococcus luteus	0.04592360957803461	0.008827441283519213
Fri Mar 24 16:41:14 AEST 2017	Pseudoalteromonas SM9913	0.07945103256826752	0.008827441283519213
Fri Mar 24 16:41:14 AEST 2017	Enterococcus faecalis	0.0703413406073359	0.008827441283519227
Fri Mar 24 16:41:14 AEST 2017	Escherichia coli	0.2056719191197326	0.0088274412835192
Fri Mar 24 16:42:15 AEST 2017	Halobacillus halophilus	0.10156192820864984	0.008785131704048196
Fri Mar 24 16:42:15 AEST 2017	Staphylococcus epidermidis	0.0423446743274562	0.008785131704048182
Fri Mar 24 16:42:15 AEST 2017	Chromobacterium violaceum	0.10769746785725076	0.008785131704048196
Fri Mar 24 16:42:15 AEST 2017	Pseudomonas TKP	0.05759056072700998	0.008785131704048182
Fri Mar 24 16:42:15 AEST 2017	Bacillus subtilis	0.19034132766946604	0.008785131704048155
Fri Mar 24 16:42:15 AEST 2017	Pseudomonas fluorescens	0.10063230098916484	0.008785131704048182
Fri Mar 24 16:42:15 AEST 2017	Micrococcus luteus	0.045691332317602154	0.008785131704048182
Fri Mar 24 16:42:15 AEST 2017	Pseudoalteromonas SM9913	0.07906494949711318	0.008785131704048196
Fri Mar 24 16:42:15 AEST 2017	Enterococcus faecalis	0.07032645363395429	0.008785131704048182
Fri Mar 24 16:42:15 AEST 2017	Escherichia coli	0.20512240045927732	0.008785131704048155
Fri Mar 24 16:42:38 AEST 2017	Halobacillus halophilus	0.10118559522917092	0.00874475184458387
Fri Mar 24 16:42:38 AEST 2017	Staphylococcus epidermidis	0.04216708864598337	0.00874475184458387
Fri Mar 24 16:42:38 AEST 2017	Chromobacterium violaceum	0.10753860139803198	0.00874475184458387
Fri Mar 24 16:42:38 AEST 2017	Pseudomonas TKP	0.05791149523837817	0.008744751844583863
Fri Mar 24 16:42:38 AEST 2017	Bacillus subtilis	0.19049597180591338	0.008744751844583842
Fri Mar 24 16:42:38 AEST 2017	Pseudomonas fluorescens	0.10044901480379573	0.00874475184458387
Fri Mar 24 16:42:38 AEST 2017	Micrococcus luteus	0.04575791821968745	0.00874475184458387
Fri Mar 24 16:42:38 AEST 2017	Pseudoalteromonas SM9913	0.07899610991474315	0.00874475184458387
Fri Mar 24 16:42:38 AEST 2017	Enterococcus faecalis	0.0705254350229284	0.00874475184458387
Fri Mar 24 16:42:38 AEST 2017	Escherichia coli	0.2057800156324487	0.008744751844583842
Fri Mar 24 16:42:50 AEST 2017	Halobacillus halophilus	0.10099495839617544	0.008701296745468642
Fri Mar 24 16:42:50 AEST 2017	Staphylococcus epidermidis	0.04217142898441073	0.008701296745468642
Fri Mar 24 16:42:50 AEST 2017	Chromobacterium violaceum	0.10719650878377233	0.008701296745468642
Fri Mar 24 16:42:50 AEST 2017	Pseudomonas TKP	0.058040102035026325	0.008701296745468642
Fri Mar 24 16:42:50 AEST 2017	Bacillus subtilis	0.19027904412348962	0.008701296745468656
Fri Mar 24 16:42:50 AEST 2017	Pseudomonas fluorescens	0.10035656350333458	0.008701296745468642
Fri Mar 24 16:42:50 AEST 2017	Micrococcus luteus	0.045728200530238364	0.008701296745468642
Fri Mar 24 16:42:50 AEST 2017	Pseudoalteromonas SM9913	0.07974552839161547	0.008701296745468642
Fri Mar 24 16:42:50 AEST 2017	Enterococcus faecalis	0.07026080426940845	0.008701296745468642
Fri Mar 24 16:42:50 AEST 2017	Escherichia coli	0.20550932228126437	0.008701296745468629
Fri Mar 24 16:43:00 AEST 2017	Halobacillus halophilus	0.10095895698666146	0.008661000016854908
Fri Mar 24 16:43:00 AEST 2017	Staphylococcus epidermidis	0.04192804033506138	0.008661000016854908
Fri Mar 24 16:43:00 AEST 2017	Chromobacterium violaceum	0.10728692661240724	0.008661000016854895
Fri Mar 24 16:43:00 AEST 2017	Pseudomonas TKP	0.05838076136200045	0.008661000016854901
Fri Mar 24 16:43:00 AEST 2017	Bacillus subtilis	0.19027372827575928	0.008661000016854908
Fri Mar 24 16:43:00 AEST 2017	Pseudomonas fluorescens	0.1006877582884152	0.008661000016854895
Fri Mar 24 16:43:00 AEST 2017	Micrococcus luteus	0.045724822110508864	0.008661000016854915
Fri Mar 24 16:43:00 AEST 2017	Pseudoalteromonas SM9913	0.07971505895737199	0.008661000016854895
Fri Mar 24 16:43:00 AEST 2017	Enterococcus faecalis	0.07058470278308163	0.008661000016854901
Fri Mar 24 16:43:00 AEST 2017	Escherichia coli	0.20509925711322086	0.008661000016854908
Fri Mar 24 16:43:31 AEST 2017	Halobacillus halophilus	0.10101454660676285	0.008615943329835632
Fri Mar 24 16:43:31 AEST 2017	Staphylococcus epidermidis	0.04210148366469105	0.008615943329835646
Fri Mar 24 16:43:31 AEST 2017	Chromobacterium violaceum	0.10710282666764565	0.008615943329835632
Fri Mar 24 16:43:31 AEST 2017	Pseudomonas TKP	0.05848611971089034	0.008615943329835639
Fri Mar 24 16:43:31 AEST 2017	Bacillus subtilis	0.19027947632294157	0.008615943329835646
Fri Mar 24 16:43:31 AEST 2017	Pseudomonas fluorescens	0.10074594601584155	0.008615943329835646
Fri Mar 24 16:43:31 AEST 2017	Micrococcus luteus	0.045861891937589244	0.008615943329835646
Fri Mar 24 16:43:31 AEST 2017	Pseudoalteromonas SM9913	0.07961603286336594	0.008615943329835632
Fri Mar 24 16:43:31 AEST 2017	Enterococcus faecalis	0.07057314630234884	0.008615943329835646
Fri Mar 24 16:43:31 AEST 2017	Escherichia coli	0.20433624058115624	0.008615943329835618
Fri Mar 24 16:44:13 AEST 2017	Halobacillus halophilus	0.10126021307136986	0.008577286242101564
Fri Mar 24 16:44:13 AEST 2017	Staphylococcus epidermidis	0.04201409333744525	0.008577286242101564
